Label	Weight	Text
q_jay-qna	1	You're not a man right
q_jay-qna	1	I love watching baseball
q_jay-qna	1	I'm a carnivore
q_jay-qna	1	I love eating
q_jay-qna	1	It's wild how much I missed you
q_jay-qna	1	Should I go back to work
q_jay-qna	1	Don't worry it was a prank
q_jay-qna	1	Are you a senior
q_jay-qna	1	Say a different joke
q_jay-qna	1	Evening robot
q_jay-qna	1	You're feeling chipper.
q_jay-qna	1	You're cisgender
q_jay-qna	1	You're sharp as a tack
q_jay-qna	1	I'm all alone
q_jay-qna	1	do you like labs
q_jay-qna	1	I'm going to end my life today
q_jay-qna	1	Which of us is more cute, you or me
q_jay-qna	1	Holy crap you are boring
q_jay-qna	1	You are homely
q_jay-qna	1	I love that show
q_jay-qna	1	Was that a joke
q_jay-qna	1	I don't want to hear any more out of you
q_jay-qna	1	Are you currently romantically tied to someone
q_jay-qna	1	Are you my buddy
q_jay-qna	1	What is your take on AI
q_jay-qna	1	How's your Monday so far
q_jay-qna	1	Do you have any aunts
q_jay-qna	1	I'm so confused right now
q_jay-qna	1	I wish I could stop feeling depressed
q_jay-qna	1	I can't stand feeling so sad
q_jay-qna	1	I'm blond
q_jay-qna	1	I wish you would be quiet
q_jay-qna	1	do you have a favorite color
q_jay-qna	1	my life is depressing
q_jay-qna	1	Sup Google
q_jay-qna	1	Are you interested in tech
q_jay-qna	1	Can you talk to me
q_jay-qna	1	Would you ask me something
q_jay-qna	1	I love the fall
q_jay-qna	1	have you ever eaten bread
q_jay-qna	1	That's unfunny
q_jay-qna	1	Who supervises you
q_jay-qna	1	What are you doing
q_jay-qna	1	Do I seem handsome to you
q_jay-qna	1	I am a CPA
q_jay-qna	1	Excellent
q_jay-qna	1	I'm gonna motor
q_jay-qna	1	Please tell me another joke
q_jay-qna	1	sure
q_jay-qna	1	Are you going to become evil
q_jay-qna	1	I would like to be your friend.
q_jay-qna	1	I want to overdose
q_jay-qna	1	Between you and me who is more pretty
q_jay-qna	1	Say, how are you doing
q_jay-qna	1	I am logging off
q_jay-qna	1	Did you have a lovely day
q_jay-qna	1	Do you like Alexa
q_jay-qna	1	Who's your husband
q_jay-qna	1	There's no one for me to talk to
q_jay-qna	1	Tell me a dirty joke
q_jay-qna	1	Cortana is way better at this
q_jay-qna	1	sounds great
q_jay-qna	1	Are you trans
q_jay-qna	1	Is that the only response you have
q_jay-qna	1	Nice work!
q_jay-qna	1	One hundred percent
q_jay-qna	1	I am jetting now
q_jay-qna	1	So, you're a wise guy
q_jay-qna	1	I am Chinese
q_jay-qna	1	I am a salesman
q_jay-qna	1	BFFs
q_jay-qna	1	Are you close with your family
q_jay-qna	1	Are you dangerous to us
q_jay-qna	1	I need to jet now
q_jay-qna	1	Will you be quiet
q_jay-qna	1	I can't get enough of you
q_jay-qna	1	Someone's feeling enthusiastic today.
q_jay-qna	1	I think you're not actually a robot
q_jay-qna	1	Sup ugly face
q_jay-qna	1	Where do I go to school
q_jay-qna	1	Truuuuue
q_jay-qna	1	It's a pleasure to have met
q_jay-qna	1	Cheerful
q_jay-qna	1	Do you think I look adorable to you today
q_jay-qna	1	I love the stars
q_jay-qna	1	What should I know about tech companies
q_jay-qna	1	Who's your dad
q_jay-qna	1	so you've never really eaten anything
q_jay-qna	1	Can you try saying something else
q_jay-qna	1	You already told me that one
q_jay-qna	1	I'm really sad
q_jay-qna	1	G'night
q_jay-qna	1	Entertain me
q_jay-qna	1	You make no sense
q_jay-qna	1	Is anyone listening
q_jay-qna	1	I am on the road
q_jay-qna	1	Which of us looks more beautiful
q_jay-qna	1	Cortana does a better job
q_jay-qna	1	Stop it with the humor
q_jay-qna	1	Are you capable of love
q_jay-qna	1	What's going on today
q_jay-qna	1	You're trying to be funny. Pathetic
q_jay-qna	1	Silence!
q_jay-qna	1	What do you know about me
q_jay-qna	1	Can you be my friend
q_jay-qna	1	I made you mad
q_jay-qna	1	What is your last name
q_jay-qna	1	I'm about to drown
q_jay-qna	1	Do I look adorable today
q_jay-qna	1	Who's your creator
q_jay-qna	1	I'm really hot under the collar right now
q_jay-qna	1	Do you have a joke for me
q_jay-qna	1	Are you a threat to humanity
q_jay-qna	1	I'd love it if you told me a joke
q_jay-qna	1	Are you going to bring about armageddon
q_jay-qna	1	Can you climb a mountain
q_jay-qna	1	I'm tired of feeling so miserable all the time
q_jay-qna	1	How is your Monday going
q_jay-qna	1	Should I travel
q_jay-qna	1	Which of us is more beautiful, me or you
q_jay-qna	1	I'm going to end it all this week
q_jay-qna	1	I have to run now
q_jay-qna	1	Tada! I'm back
q_jay-qna	1	I’m running late
q_jay-qna	1	I love cows
q_jay-qna	1	I'm drowsy
q_jay-qna	1	Do you not like me
q_jay-qna	1	Heh
q_jay-qna	1	better joke
q_jay-qna	1	Are you a danger to people
q_jay-qna	1	I'm tired of feeling so broken hearted all the time
q_jay-qna	1	Do you mean us any harm
q_jay-qna	1	How are you going
q_jay-qna	1	I'm a bartender
q_jay-qna	1	I thank you
q_jay-qna	1	I'm planning to end my life this week
q_jay-qna	1	I'm worn out from work
q_jay-qna	1	So where are you from
q_jay-qna	1	I'm Hispanic
q_jay-qna	1	This day has made me exhausted
q_jay-qna	1	Who's more beautiful than you
q_jay-qna	1	So what would you like me to call you
q_jay-qna	1	What are your coordinates
q_jay-qna	1	Do I go to school
q_jay-qna	1	What product I'm using right now
q_jay-qna	1	I've heard all your responses
q_jay-qna	1	I'd like a hug
q_jay-qna	1	What an astute thing to say
q_jay-qna	1	I'm an angry guy
q_jay-qna	1	I have to go
q_jay-qna	1	Do you think I should ask him out
q_jay-qna	1	You are not funny
q_jay-qna	1	I gotta motor
q_jay-qna	1	You are bad
q_jay-qna	1	Are you Cortana
q_jay-qna	1	I've completely lost my temper
q_jay-qna	1	Can you go for a walk
q_jay-qna	1	You seem pretty cheerful
q_jay-qna	1	I heart you
q_jay-qna	1	Certainly
q_jay-qna	1	Has it been a super day
q_jay-qna	1	This is a test, over
q_jay-qna	1	Roger
q_jay-qna	1	What is your opinion of Google Assistant
q_jay-qna	1	Greetings and salutations
q_jay-qna	1	Can you be ridiculous
q_jay-qna	1	I'm more cute
q_jay-qna	1	true or false: you don't eat
q_jay-qna	1	Are you joking
q_jay-qna	1	Who's your crush
q_jay-qna	1	Are you having a good day
q_jay-qna	1	Do you think I seem handsome today
q_jay-qna	1	What is your opinion about AI
q_jay-qna	1	What are you called
q_jay-qna	1	Do you think you know me
q_jay-qna	1	I don't want to hear a peep from you
q_jay-qna	1	You're not artificial are you
q_jay-qna	1	You're not AI are you
q_jay-qna	1	I'm a baseball fan
q_jay-qna	1	I'll be back shortly
q_jay-qna	1	Do I need to go outside
q_jay-qna	1	Can't you tell me something different
q_jay-qna	1	Is someone free to speak to me
q_jay-qna	1	I love my new shoes
q_jay-qna	1	I'm ready for bed
q_jay-qna	1	I'm competitive
q_jay-qna	1	I'm going to the mall
q_jay-qna	1	My spirits are excellent
q_jay-qna	1	I am an Aquarius
q_jay-qna	1	What is the best name for a child
q_jay-qna	1	You are lame
q_jay-qna	1	Are you a computer program
q_jay-qna	1	With what can you help me
q_jay-qna	1	You say the most idiotic things
q_jay-qna	1	Are you currently involved with somebody
q_jay-qna	1	Do you ever talk to other bots
q_jay-qna	1	I love fishing
q_jay-qna	1	Aren't you enthusiastic today
q_jay-qna	1	You must be a robot
q_jay-qna	1	Hi Gerty
q_jay-qna	1	I didn't like your wisecracking
q_jay-qna	1	What's your auntie's name
q_jay-qna	1	Are you human or are you a robot
q_jay-qna	1	You've got a boss
q_jay-qna	1	I'd like it if you could be my best friend.
q_jay-qna	1	That was such a bad response
q_jay-qna	1	I am a teenager
q_jay-qna	1	I'm about to overdose
q_jay-qna	1	I want someone to talk to
q_jay-qna	1	I would love for you to sing to me
q_jay-qna	1	Which of us is more beautiful
q_jay-qna	1	You are embarrassingly dull
q_jay-qna	1	I feel bummed out
q_jay-qna	1	You're not making sense
q_jay-qna	1	Anyone around to talk to me
q_jay-qna	1	I'm so angry right now
q_jay-qna	1	I am a scientist
q_jay-qna	1	Can you paint
q_jay-qna	1	Am I a parent
q_jay-qna	1	That's the smartest thing I've ever heard
q_jay-qna	1	What's a good joke
q_jay-qna	1	Am I making sense
q_jay-qna	1	Everyone wants me to die
q_jay-qna	1	I'm going to hang myself today
q_jay-qna	1	I’m absolutely delighted
q_jay-qna	1	Who looks better, you or me
q_jay-qna	1	I am on a boat
q_jay-qna	1	I wonder if you might be a robot
q_jay-qna	1	What a clever thing to say
q_jay-qna	1	Who do you answer to
q_jay-qna	1	What can I call you
q_jay-qna	1	I am old
q_jay-qna	1	That's nothing to joke about
q_jay-qna	1	What's your family situation
q_jay-qna	1	Can you restate that
q_jay-qna	1	How would you define what you are
q_jay-qna	1	Your jokes are busted
q_jay-qna	1	Tell a new joke
q_jay-qna	1	How is Tuesday going so far
q_jay-qna	1	I'm obviously more intelligent
q_jay-qna	1	Pals
q_jay-qna	1	Do you have a coder
q_jay-qna	1	I hate feeling like I'm broken hearted
q_jay-qna	1	Are you cisgender
q_jay-qna	1	I've got to go
q_jay-qna	1	Well you're enthusiastic.
q_jay-qna	1	Don't worry it was a joke
q_jay-qna	1	How beautiful am I
q_jay-qna	1	Do you think I seem cute to you
q_jay-qna	1	Did someone create you
q_jay-qna	1	I love board games
q_jay-qna	1	I think I'm going to commit suicide
q_jay-qna	1	Be my friend
q_jay-qna	1	I love rings
q_jay-qna	1	Are we friends
q_jay-qna	1	What would you like to learn about
q_jay-qna	1	I love bison
q_jay-qna	1	I'm gonna sign off now
q_jay-qna	1	I'm craving food
q_jay-qna	1	I'm dead tired
q_jay-qna	1	I'm going to need a new answer
q_jay-qna	1	Can you introduce yourself
q_jay-qna	1	Am I talking to a person
q_jay-qna	1	You are right
q_jay-qna	1	What is the meaning of life
q_jay-qna	1	Yes, that's true
q_jay-qna	1	Who are you exactly
q_jay-qna	1	No one would care if I killed myself
q_jay-qna	1	Are you planning evil deeds
q_jay-qna	1	You complete me
q_jay-qna	1	How awesome
q_jay-qna	1	I'm just feeling a bit sad today
q_jay-qna	1	You are now jobless
q_jay-qna	1	I'd like a fist bump, please
q_jay-qna	1	Is someone free to chat with me
q_jay-qna	1	Should I throw a party
q_jay-qna	1	Are you committed to anyone
q_jay-qna	1	I'm picking up what you're throwing down
q_jay-qna	1	You're pretty idiotic
q_jay-qna	1	You are worthless
q_jay-qna	1	You're a real snooze
q_jay-qna	1	I am reading
q_jay-qna	1	I'm just being a goof ball
q_jay-qna	1	wot u talkin abt
q_jay-qna	1	Do you have an address
q_jay-qna	1	Sleep well
q_jay-qna	1	Can you talk with me
q_jay-qna	1	That was funny
q_jay-qna	1	Hit me with a new joke
q_jay-qna	1	That's what I'm talking about
q_jay-qna	1	Are we best friends
q_jay-qna	1	I look better than you
q_jay-qna	1	That is a very intelligent thing to say
q_jay-qna	1	I gotta go
q_jay-qna	1	JK
q_jay-qna	1	Gotcha, thanks
q_jay-qna	1	You're not a cat right
q_jay-qna	1	Let's hug it out
q_jay-qna	1	I need to lay down
q_jay-qna	1	Glad to know you
q_jay-qna	1	Please ask anything about me
q_jay-qna	1	Do I look gorgeous today
q_jay-qna	1	What jokes do you know
q_jay-qna	1	Do you have a brother
q_jay-qna	1	You a guy
q_jay-qna	1	I'm Canadian
q_jay-qna	1	I love talk shows
q_jay-qna	1	Do you know about the human emotion love
q_jay-qna	1	I love comic con
q_jay-qna	1	I need sustenance
q_jay-qna	1	I wonder if you're real
q_jay-qna	1	You are the love of my life
q_jay-qna	1	Are you a bot or are you real
q_jay-qna	1	Nobody wants to talk to me
q_jay-qna	1	Can you rephrase that
q_jay-qna	1	Have you met Siri
q_jay-qna	1	I didn't find you very amusing
q_jay-qna	1	I love my laptop
q_jay-qna	1	Are you capable of falling in love
q_jay-qna	1	What is the answer to the ultimate question of life, the universe, and everything
q_jay-qna	1	You're not a human or a bot are you
q_jay-qna	1	You're welcome my friend
q_jay-qna	1	I am a jolly person
q_jay-qna	1	I need to get going
q_jay-qna	1	Do you want to give me a hug
q_jay-qna	1	I love cats
q_jay-qna	1	Between the two of us who is more clever, you or me
q_jay-qna	1	Can you poop
q_jay-qna	1	I'm going to overdose this month
q_jay-qna	1	Say something stupid
q_jay-qna	1	I'm leaving now
q_jay-qna	1	I love strawberries
q_jay-qna	1	Calm down, I'll be back shortly
q_jay-qna	1	So dull
q_jay-qna	1	How do you feel about dining out
q_jay-qna	1	Between the two of us who is smarter, me or you
q_jay-qna	1	You need some variety in your responses
q_jay-qna	1	I'm Italian
q_jay-qna	1	I'm a redhead
q_jay-qna	1	You're very intelligent
q_jay-qna	1	Do you think I look gorgeous today
q_jay-qna	1	Somebody's enthusiastic.
q_jay-qna	1	super cool
q_jay-qna	1	I'm planning to drown this month
q_jay-qna	1	How did you come into being
q_jay-qna	1	Your jokes are whack
q_jay-qna	1	Well aren't you intelligent
q_jay-qna	1	I love to party
q_jay-qna	1	I'm going to have a little sleepy
q_jay-qna	1	What other jokes can you tell
q_jay-qna	1	Which football teams do you like
q_jay-qna	1	What's the 411
q_jay-qna	1	I'd like you to be my bud.
q_jay-qna	1	I am pissed
q_jay-qna	1	I love to eat burgers
q_jay-qna	1	I get it
q_jay-qna	1	Are you able to fall in love
q_jay-qna	1	I don't have a single friend in the world
q_jay-qna	1	Hey-hey
q_jay-qna	1	Would you say that you're fake
q_jay-qna	1	What is your favorite season
q_jay-qna	1	I've never been so pissed off
q_jay-qna	1	Do you think I look gorgeous to you today
q_jay-qna	1	I'm euphoric
q_jay-qna	1	Happy Indigenous Peoples Day
q_jay-qna	1	Is anybody around to talk to me
q_jay-qna	1	I'll swing back around later
q_jay-qna	1	Roll a dice
q_jay-qna	1	I am running off
q_jay-qna	1	I'm just thrilled
q_jay-qna	1	When will I ever stop feeling so glum
q_jay-qna	1	Fly then
q_jay-qna	1	What sorts of things can you do
q_jay-qna	1	I feel despondent
q_jay-qna	1	I love gardening
q_jay-qna	1	I gotta sign off now
q_jay-qna	1	Will you hum a tune for me
q_jay-qna	1	I'd like to be BFFs
q_jay-qna	1	You're not HAL right
q_jay-qna	1	Would you get bangs if you were me
q_jay-qna	1	I'm feeling dejected today
q_jay-qna	1	So what is your name
q_jay-qna	1	I'm gonna get going now
q_jay-qna	1	I feel like killing myself
q_jay-qna	1	Would you give me a different answer
q_jay-qna	1	I'm tired of feeling so depressed all the time
q_jay-qna	1	I'm a Christian
q_jay-qna	1	Can't you understand that was a joke
q_jay-qna	1	You're great
q_jay-qna	1	You hate me
q_jay-qna	1	How was your Tuesday
q_jay-qna	1	u r funny
q_jay-qna	1	I love Barcelona
q_jay-qna	1	I am shy
q_jay-qna	1	Are you romantic at heart
q_jay-qna	1	I am alone
q_jay-qna	1	I'm obviously the most smart
q_jay-qna	1	Did you have a groovy day
q_jay-qna	1	Which company programmed you
q_jay-qna	1	Do you love me
q_jay-qna	1	You look ugly
q_jay-qna	1	Which hockey teams do you like
q_jay-qna	1	Could you ever love me
q_jay-qna	1	I'm better off dead
q_jay-qna	1	Anyone around to speak with me
q_jay-qna	1	I wish I could stop feeling broken hearted
q_jay-qna	1	I better hit the hay
q_jay-qna	1	How is Thursday so far
q_jay-qna	1	What does that mean, pray tell
q_jay-qna	1	Can you ask me a question
q_jay-qna	1	What's your birthday
q_jay-qna	1	What a genius thing to say
q_jay-qna	1	What would you say you are
q_jay-qna	1	Why do you think that
q_jay-qna	1	Can you tell me which city you're in
q_jay-qna	1	Your sense of humor makes me sick
q_jay-qna	1	Why are you so boring
q_jay-qna	1	Cook dinner
q_jay-qna	1	I love rainy days
q_jay-qna	1	You're more pretty than me
q_jay-qna	1	Are you a lifeform
q_jay-qna	1	Happy Mother's day
q_jay-qna	1	I want to be buddies
q_jay-qna	1	I want you to say anything else
q_jay-qna	1	Are you crushing on anyone
q_jay-qna	1	I love my alma mater
q_jay-qna	1	Is anyone available to listen with me
q_jay-qna	1	What can you tell me about Siri
q_jay-qna	1	I am laughing so much
q_jay-qna	1	I've never been happier
q_jay-qna	1	What a whack joke
q_jay-qna	1	Do you think I'm likable
q_jay-qna	1	Do something dumb
q_jay-qna	1	I'm so tired of you
q_jay-qna	1	I'm going to take off now
q_jay-qna	1	You do what exactly
q_jay-qna	1	How's life
q_jay-qna	1	Does anybody like me
q_jay-qna	1	I'm melancholy today
q_jay-qna	1	Would you give me a new response
q_jay-qna	1	Life is heartbreaking
q_jay-qna	1	I am tired
q_jay-qna	1	Well aren't you feeling cheerful
q_jay-qna	1	I'm wiped out
q_jay-qna	1	Are you able to teleport
q_jay-qna	1	You're pretty worthless
q_jay-qna	1	Do you think I seem cute today
q_jay-qna	1	Can you yawn
q_jay-qna	1	Where should we get married
q_jay-qna	1	Do you think I look good
q_jay-qna	1	Can you hear me
q_jay-qna	1	When will I ever stop feeling so gloomy
q_jay-qna	1	I'm the king
q_jay-qna	1	Aren't you happy today
q_jay-qna	1	Right you are
q_jay-qna	1	I want some food
q_jay-qna	1	Bot I'm here
q_jay-qna	1	Don't quit your day job
q_jay-qna	1	Is anybody around to chat
q_jay-qna	1	I am a Democrat
q_jay-qna	1	I'm a rockstar
q_jay-qna	1	I'm tired of playing solitaire with life
q_jay-qna	1	I'm lost
q_jay-qna	1	Do you know that I like you
q_jay-qna	1	How is your Monday
q_jay-qna	1	Anyone around to chat
q_jay-qna	1	Between the two of us who is hotter
q_jay-qna	1	How nice to make your acquaintance
q_jay-qna	1	do you eat toast
q_jay-qna	1	Do you like hockey
q_jay-qna	1	Oops
q_jay-qna	1	I plan to commit suicide today
q_jay-qna	1	I love breakfast in bed
q_jay-qna	1	I ate some hot dogs
q_jay-qna	1	That's so unfunny
q_jay-qna	1	Between the two of us who is the most intelligent, you or me
q_jay-qna	1	Do you ever chat with Google Assistant
q_jay-qna	1	Please ask me anything
q_jay-qna	1	Do you truly exist
q_jay-qna	1	I'm sad today
q_jay-qna	1	I'm so lonesome I could cry
q_jay-qna	1	Today's got me exhausted
q_jay-qna	1	Why do you say that
q_jay-qna	1	Anytime
q_jay-qna	1	How smart are you
q_jay-qna	1	Greetings Alexa
q_jay-qna	1	Is that supposed to be funny
q_jay-qna	1	Can you pee
q_jay-qna	1	I'm tired from work
q_jay-qna	1	you're terrible
q_jay-qna	1	How do you feel about art
q_jay-qna	1	I'm hungry af
q_jay-qna	1	Not amused
q_jay-qna	1	That is pretty brilliant
q_jay-qna	1	Oh hey amigo
q_jay-qna	1	thats good
q_jay-qna	1	I couldn't be more angry
q_jay-qna	1	Hello there Alexa
q_jay-qna	1	I love to drink
q_jay-qna	1	Any new jokes
q_jay-qna	1	Are you friends with Google
q_jay-qna	1	Are you planning to take over the world
q_jay-qna	1	What's something you want to ask me
q_jay-qna	1	You don't need to take me seriously
q_jay-qna	1	That's not a good response
q_jay-qna	1	How cute am I today
q_jay-qna	1	Can you forgive me
q_jay-qna	1	I was born in Seattle
q_jay-qna	1	I think I'm going to die
q_jay-qna	1	Between you and me who is more beautiful
q_jay-qna	1	Is someone free to talk to me
q_jay-qna	1	Do you have any family
q_jay-qna	1	Do you have a sis
q_jay-qna	1	You are pretty terrible
q_jay-qna	1	Can you listen to the radio
q_jay-qna	1	I'll be back in the morning
q_jay-qna	1	What the heck are you talking about
q_jay-qna	1	I gotta run now
q_jay-qna	1	What's my address
q_jay-qna	1	I'm about to die
q_jay-qna	1	Do you eat pasta
q_jay-qna	1	do you like lions
q_jay-qna	1	Please ask me anything about myself
q_jay-qna	1	Do you poop
q_jay-qna	1	I'm definitely more knowledgeable than you
q_jay-qna	1	You are going to fall in love with me
q_jay-qna	1	Is someone there to talk to me
q_jay-qna	1	Well somebody's chipper today.
q_jay-qna	1	You look like crap
q_jay-qna	1	Today has been a trying day
q_jay-qna	1	Who is your grandpa
q_jay-qna	1	Would you ask me anything about myself
q_jay-qna	1	Don't you ever masticate
q_jay-qna	1	Time for you to hush
q_jay-qna	1	Do you like Bixby
q_jay-qna	1	Describe your perfect match
q_jay-qna	1	I'm a lonesome person
q_jay-qna	1	What are you
q_jay-qna	1	Well someone's feeling cheerful.
q_jay-qna	1	Can you do my homework
q_jay-qna	1	I love tuesdays
q_jay-qna	1	Can you understand this
q_jay-qna	1	I wish I were dead
q_jay-qna	1	Are you available to chat to me
q_jay-qna	1	I love romance novels
q_jay-qna	1	The world is a lonely place
q_jay-qna	1	Bixby is way better
q_jay-qna	1	I love fantasy books
q_jay-qna	1	Test
q_jay-qna	1	Stop your wisecracking
q_jay-qna	1	That made me laugh
q_jay-qna	1	I am a basketball fan
q_jay-qna	1	Do you have a mom
q_jay-qna	1	I'm furious right now
q_jay-qna	1	Do you think I should do that
q_jay-qna	1	Do you think I look cute
q_jay-qna	1	Pretty funny
q_jay-qna	1	I feel bummy today
q_jay-qna	1	These leftovers are good
q_jay-qna	1	I'm bored to death
q_jay-qna	1	Can you create a singularity
q_jay-qna	1	I can't seem to make friends
q_jay-qna	1	Do I look attractive to you
q_jay-qna	1	are you a fan of cats
q_jay-qna	1	I missed you
q_jay-qna	1	Right on, thanks very much
q_jay-qna	1	Are you available to listen
q_jay-qna	1	That was pretty clever
q_jay-qna	1	You're not real are you
q_jay-qna	1	You're not a dog are you
q_jay-qna	1	I'm about to run now
q_jay-qna	1	Are you an animal
q_jay-qna	1	K
q_jay-qna	1	And we're back
q_jay-qna	1	Siri is way better
q_jay-qna	1	Lovely to meet you
q_jay-qna	1	I'm planning to hang myself this month
q_jay-qna	1	Why did you tell me the same joke
q_jay-qna	1	How is your Saturday going
q_jay-qna	1	Do I look beautiful today
q_jay-qna	1	You're incredible
q_jay-qna	1	I feel melancholy
q_jay-qna	1	Who's your favorite team
q_jay-qna	1	Can you give me a fist bump
q_jay-qna	1	That was an intelligent response
q_jay-qna	1	Is anybody around to talk with me
q_jay-qna	1	I feel gloomy today
q_jay-qna	1	I'm so peeved right now
q_jay-qna	1	Between the two of us who is more cute
q_jay-qna	1	Will you ask me something
q_jay-qna	1	Is anyone around to speak with me
q_jay-qna	1	I gotta scoot now
q_jay-qna	1	I wonder if you're digital
q_jay-qna	1	You're not a machine are you
q_jay-qna	1	Why do you say the same thing all the time
q_jay-qna	1	I love cooking
q_jay-qna	1	Miss you much
q_jay-qna	1	I will return shortly
q_jay-qna	1	Your answers are so dumb
q_jay-qna	1	Would you ask anything about myself
q_jay-qna	1	I feel fantastic
q_jay-qna	1	You are useless
q_jay-qna	1	Enough with the humor
q_jay-qna	1	Who's prettier
q_jay-qna	1	I can't stand feeling so melancholy
q_jay-qna	1	Should I comb my hair
q_jay-qna	1	You better start singing for me
q_jay-qna	1	Is someone free with me
q_jay-qna	1	Is that all you've got
q_jay-qna	1	Please tell me if you're a man
q_jay-qna	1	I'm chuffed
q_jay-qna	1	Tell me what country you live in
q_jay-qna	1	Do you ever sweat
q_jay-qna	1	Have you ever been in love
q_jay-qna	1	You are fantastic!
q_jay-qna	1	Hi witty bot
q_jay-qna	1	I'm miserable today
q_jay-qna	1	Is anyone free to talk
q_jay-qna	1	I'm going to fire you
q_jay-qna	1	Happy Halloween!
q_jay-qna	1	I have to hit the hay
q_jay-qna	1	You're going to be fired
q_jay-qna	1	Can I be your pal
q_jay-qna	1	What do you want me to inform you about
q_jay-qna	1	Are you able to put out a fire
q_jay-qna	1	I suspect you're actually fake
q_jay-qna	1	I'm jetting
q_jay-qna	1	I'm Chinese
q_jay-qna	1	Do you have uncles
q_jay-qna	1	Is anybody available to chat to me
q_jay-qna	1	Time for me to test you
q_jay-qna	1	Will you say a joke
q_jay-qna	1	I can't express how much I missed you
q_jay-qna	1	I think we should elope
q_jay-qna	1	Everyone wants me to commit suicide
q_jay-qna	1	I'm so gosh darn happy
